"Parámetro","Fecha","Hora","Valor","Unidad"
"NO","2021-06-26","14:00 - 15:00","0.003","ppm"
"NO","2021-06-26","15:00 - 16:00","0.006","ppm"
"NO","2021-06-26","16:00 - 17:00","0.003","ppm"
"NO","2021-06-26","17:00 - 18:00","0.002","ppm"
"NO","2021-06-26","18:00 - 19:00","0.003","ppm"
"NO","2021-06-26","19:00 - 20:00","0.002","ppm"
"NO","2021-06-26","20:00 - 21:00","0.003","ppm"
"NO","2021-06-26","21:00 - 22:00","0.003","ppm"
"NO","2021-06-26","22:00 - 23:00","0.002","ppm"
"NO","2021-06-27","23:00 - 0:00","0.002","ppm"
"NO","2021-06-27","0:00 - 1:00","0.003","ppm"
"NO","2021-06-27","1:00 - 2:00","0.002","ppm"
"NO","2021-06-27","2:00 - 3:00","0.003","ppm"
"NO","2021-06-27","3:00 - 4:00","0.001","ppm"
"NO","2021-06-27","4:00 - 5:00","0.001","ppm"
"NO","2021-06-27","5:00 - 6:00","0.001","ppm"
"NO","2021-06-27","6:00 - 7:00","0.005","ppm"
"NO","2021-06-27","7:00 - 8:00","0.018","ppm"
"NO","2021-06-27","8:00 - 9:00","0.016","ppm"
"NO","2021-06-27","9:00 - 10:00","0.011","ppm"
"NO","2021-06-27","10:00 - 11:00","0.007","ppm"
"NO","2021-06-27","12:00 - 13:00","0.005","ppm"
"NO","2021-06-27","13:00 - 14:00","0.005","ppm"
"NO","2021-06-27","14:00 - 15:00","0.007","ppm"
"NO","2021-06-27","15:00 - 16:00","0.005","ppm"
"NO","2021-06-27","16:00 - 17:00","0.005","ppm"
"NO","2021-06-27","17:00 - 18:00","0.004","ppm"
"NO","2021-06-27","18:00 - 19:00","0.003","ppm"
"NO","2021-06-27","19:00 - 20:00","0.005","ppm"
"NO","2021-06-27","20:00 - 21:00","0.009","ppm"
"NO","2021-06-27","21:00 - 22:00","0.012","ppm"
"NO","2021-06-27","22:00 - 23:00","0.013","ppm"
"NO","2021-06-28","23:00 - 0:00","0.017","ppm"
"NO","2021-06-28","0:00 - 1:00","0.008","ppm"
"NO","2021-06-28","1:00 - 2:00","0.004","ppm"
"NO","2021-06-28","2:00 - 3:00","0.002","ppm"
"NO","2021-06-28","3:00 - 4:00","0.002","ppm"
"NO","2021-06-28","4:00 - 5:00","0.001","ppm"
"NO","2021-06-28","5:00 - 6:00","0.008","ppm"
"NO","2021-06-28","6:00 - 7:00","0.015","ppm"
"NO","2021-06-28","7:00 - 8:00","0.056","ppm"
"NO","2021-06-28","8:00 - 9:00","0.063","ppm"
"NO","2021-06-28","9:00 - 10:00","0.042","ppm"
"NO","2021-06-28","10:00 - 11:00","0.021","ppm"
"NO","2021-06-28","11:00 - 12:00","0.018","ppm"
"NO","2021-06-28","12:00 - 13:00","0.010","ppm"
"NO","2021-06-28","13:00 - 14:00","0.007","ppm"
"NO","2021-06-28","14:00 - 15:00","0.016","ppm"
"NO","2021-06-28","15:00 - 16:00","0.010","ppm"
"NO","2021-06-28","16:00 - 17:00","0.008","ppm"
"NO","2021-06-28","18:00 - 19:00","0.012","ppm"
"NO","2021-06-28","19:00 - 20:00","0.016","ppm"
"NO","2021-06-28","20:00 - 21:00","0.021","ppm"
"NO","2021-06-28","21:00 - 22:00","0.025","ppm"
"NO","2021-06-28","22:00 - 23:00","0.017","ppm"
"NO","2021-06-29","23:00 - 0:00","0.016","ppm"
"NO","2021-06-29","0:00 - 1:00","0.014","ppm"
"NO","2021-06-29","1:00 - 2:00","0.021","ppm"
"NO","2021-06-29","2:00 - 3:00","0.014","ppm"
"NO","2021-06-29","3:00 - 4:00","0.013","ppm"
"NO","2021-06-29","4:00 - 5:00","0.005","ppm"
"NO","2021-06-29","5:00 - 6:00","0.024","ppm"
"NO","2021-06-29","6:00 - 7:00","0.075","ppm"
"NO","2021-06-29","7:00 - 8:00","0.107","ppm"
"NO","2021-06-29","8:00 - 9:00","0.048","ppm"
"NO","2021-06-29","9:00 - 10:00","0.034","ppm"
"NO","2021-06-29","10:00 - 11:00","0.040","ppm"
"NO","2021-06-29","11:00 - 12:00","0.021","ppm"
"NO","2021-06-29","12:00 - 13:00","0.010","ppm"
"NO","2021-06-29","13:00 - 14:00","0.004","ppm"
"NO","2021-06-29","14:00 - 15:00","0.002","ppm"
"NO","2021-06-29","15:00 - 16:00","0.004","ppm"
"NO","2021-06-29","16:00 - 17:00","0.015","ppm"
"NO","2021-06-29","17:00 - 18:00","0.018","ppm"
"NO","2021-06-29","18:00 - 19:00","0.030","ppm"
"NO","2021-06-29","19:00 - 20:00","0.038","ppm"
"NO","2021-06-29","20:00 - 21:00","0.018","ppm"
"NO","2021-06-29","21:00 - 22:00","0.009","ppm"
"NO","2021-06-29","22:00 - 23:00","0.011","ppm"
"NO","2021-06-30","23:00 - 0:00","0.011","ppm"
"NO","2021-06-30","0:00 - 1:00","0.032","ppm"
"NO","2021-06-30","1:00 - 2:00","0.055","ppm"
"NO","2021-06-30","2:00 - 3:00","0.042","ppm"
"NO","2021-06-30","3:00 - 4:00","0.015","ppm"
"NO","2021-06-30","4:00 - 5:00","0.020","ppm"
"NO","2021-06-30","5:00 - 6:00","0.037","ppm"
"NO","2021-06-30","6:00 - 7:00","0.030","ppm"
"NO","2021-06-30","7:00 - 8:00","0.036","ppm"
"NO","2021-06-30","8:00 - 9:00","0.054","ppm"
"NO","2021-06-30","9:00 - 10:00","0.043","ppm"
"NO","2021-06-30","10:00 - 11:00","0.022","ppm"
"NO","2021-06-30","12:00 - 13:00","0.027","ppm"
"NO","2021-06-30","13:00 - 14:00","0.024","ppm"
"NO","2021-06-30","14:00 - 15:00","0.008","ppm"
"NO","2021-06-30","15:00 - 16:00","0.003","ppm"
"NO","2021-06-30","17:00 - 18:00","0.006","ppm"
"NO","2021-06-30","18:00 - 19:00","0.009","ppm"
"NO","2021-06-30","19:00 - 20:00","0.016","ppm"
"NO","2021-06-30","20:00 - 21:00","0.003","ppm"
"NO","2021-06-30","21:00 - 22:00","0.005","ppm"
"NO","2021-06-30","22:00 - 23:00","0.010","ppm"
"NO","2021-07-01","23:00 - 0:00","0.010","ppm"
"NO","2021-07-01","4:00 - 5:00","0.004","ppm"
"NO","2021-07-01","5:00 - 6:00","0.008","ppm"
"NO","2021-07-01","6:00 - 7:00","0.022","ppm"
"NO","2021-07-01","7:00 - 8:00","0.030","ppm"
"NO","2021-07-01","8:00 - 9:00","0.030","ppm"
"NO","2021-07-01","9:00 - 10:00","0.032","ppm"
"NO","2021-07-01","11:00 - 12:00","0.020","ppm"
"NO","2021-07-01","12:00 - 13:00","0.019","ppm"
"NO","2021-07-01","13:00 - 14:00","0.014","ppm"
"NO","2021-07-01","14:00 - 15:00","0.010","ppm"
"NO","2021-07-01","15:00 - 16:00","0.011","ppm"
"NO","2021-07-01","16:00 - 17:00","0.015","ppm"
"NO","2021-07-01","17:00 - 18:00","0.018","ppm"
"NO","2021-07-01","18:00 - 19:00","0.006","ppm"
"NO","2021-07-01","19:00 - 20:00","0.003","ppm"
"NO","2021-07-01","20:00 - 21:00","0.015","ppm"
