"Parámetro","Fecha","Hora","Valor","Unidad"
"PM2.5","2021-06-29","23:00 - 0:00","8","µg/m³"
"PM2.5","2021-06-29","0:00 - 1:00","7","µg/m³"
"PM2.5","2021-06-29","1:00 - 2:00","6","µg/m³"
"PM2.5","2021-06-29","2:00 - 3:00","13","µg/m³"
"PM2.5","2021-06-29","3:00 - 4:00","10","µg/m³"
"PM2.5","2021-06-29","4:00 - 5:00","4","µg/m³"
"PM2.5","2021-06-29","5:00 - 6:00","2","µg/m³"
"PM2.5","2021-06-29","6:00 - 7:00","4","µg/m³"
"PM2.5","2021-06-29","7:00 - 8:00","11","µg/m³"
"PM2.5","2021-06-29","8:00 - 9:00","8","µg/m³"
"PM2.5","2021-06-29","9:00 - 10:00","17","µg/m³"
"PM2.5","2021-06-29","10:00 - 11:00","12","µg/m³"
"PM2.5","2021-06-29","11:00 - 12:00","15","µg/m³"
"PM2.5","2021-06-29","12:00 - 13:00","23","µg/m³"
"PM2.5","2021-06-29","13:00 - 14:00","17","µg/m³"
"PM2.5","2021-06-29","14:00 - 15:00","8","µg/m³"
"PM2.5","2021-06-29","15:00 - 16:00","1","µg/m³"
"PM2.5","2021-06-29","16:00 - 17:00","25","µg/m³"
"PM2.5","2021-06-29","17:00 - 18:00","21","µg/m³"
"PM2.5","2021-06-29","18:00 - 19:00","13","µg/m³"
"PM2.5","2021-06-29","19:00 - 20:00","13","µg/m³"
"PM2.5","2021-06-29","20:00 - 21:00","20","µg/m³"
"PM2.5","2021-06-29","21:00 - 22:00","27","µg/m³"
"PM2.5","2021-06-29","22:00 - 23:00","13","µg/m³"
"PM2.5","2021-06-30","23:00 - 0:00","23","µg/m³"
"PM2.5","2021-06-30","0:00 - 1:00","15","µg/m³"
"PM2.5","2021-06-30","1:00 - 2:00","18","µg/m³"
"PM2.5","2021-06-30","2:00 - 3:00","20","µg/m³"
"PM2.5","2021-06-30","3:00 - 4:00","19","µg/m³"
"PM2.5","2021-06-30","4:00 - 5:00","22","µg/m³"
"PM2.5","2021-06-30","5:00 - 6:00","21","µg/m³"
"PM2.5","2021-06-30","6:00 - 7:00","25","µg/m³"
"PM2.5","2021-06-30","7:00 - 8:00","17","µg/m³"
"PM2.5","2021-06-30","8:00 - 9:00","25","µg/m³"
"PM2.5","2021-06-30","9:00 - 10:00","25","µg/m³"
"PM2.5","2021-06-30","10:00 - 11:00","25","µg/m³"
"PM2.5","2021-06-30","12:00 - 13:00","28","µg/m³"
"PM2.5","2021-06-30","13:00 - 14:00","25","µg/m³"
"PM2.5","2021-06-30","14:00 - 15:00","31","µg/m³"
"PM2.5","2021-06-30","15:00 - 16:00","26","µg/m³"
"PM2.5","2021-06-30","17:00 - 18:00","22","µg/m³"
"PM2.5","2021-06-30","18:00 - 19:00","27","µg/m³"
"PM2.5","2021-06-30","19:00 - 20:00","24","µg/m³"
"PM2.5","2021-06-30","20:00 - 21:00","24","µg/m³"
"PM2.5","2021-06-30","21:00 - 22:00","9","µg/m³"
"PM2.5","2021-06-30","22:00 - 23:00","13","µg/m³"
"PM2.5","2021-07-01","23:00 - 0:00","12","µg/m³"
"PM2.5","2021-07-01","0:00 - 1:00","13","µg/m³"
"PM2.5","2021-07-01","1:00 - 2:00","9","µg/m³"
"PM2.5","2021-07-01","2:00 - 3:00","16","µg/m³"
"PM2.5","2021-07-01","5:00 - 6:00","10","µg/m³"
"PM2.5","2021-07-01","6:00 - 7:00","9","µg/m³"
"PM2.5","2021-07-01","7:00 - 8:00","12","µg/m³"
"PM2.5","2021-07-01","8:00 - 9:00","21","µg/m³"
"PM2.5","2021-07-01","9:00 - 10:00","12","µg/m³"
"PM2.5","2021-07-01","11:00 - 12:00","14","µg/m³"
"PM2.5","2021-07-01","12:00 - 13:00","19","µg/m³"
"PM2.5","2021-07-01","13:00 - 14:00","23","µg/m³"
"PM2.5","2021-07-01","14:00 - 15:00","23","µg/m³"
"PM2.5","2021-07-01","15:00 - 16:00","25","µg/m³"
"PM2.5","2021-07-01","16:00 - 17:00","20","µg/m³"
"PM2.5","2021-07-01","17:00 - 18:00","12","µg/m³"
"PM2.5","2021-07-01","18:00 - 19:00","12","µg/m³"
"PM2.5","2021-07-01","19:00 - 20:00","9","µg/m³"
"PM2.5","2021-07-01","20:00 - 21:00","9","µg/m³"
"PM2.5","2021-07-01","21:00 - 22:00","17","µg/m³"
"PM2.5","2021-07-01","22:00 - 23:00","14","µg/m³"
"PM2.5","2021-07-02","23:00 - 0:00","14","µg/m³"
"PM2.5","2021-07-02","0:00 - 1:00","12","µg/m³"
"PM2.5","2021-07-02","1:00 - 2:00","12","µg/m³"
"PM2.5","2021-07-02","2:00 - 3:00","9","µg/m³"
"PM2.5","2021-07-02","3:00 - 4:00","12","µg/m³"
"PM2.5","2021-07-02","4:00 - 5:00","12","µg/m³"
"PM2.5","2021-07-02","5:00 - 6:00","9","µg/m³"
"PM2.5","2021-07-02","6:00 - 7:00","13","µg/m³"
"PM2.5","2021-07-02","7:00 - 8:00","8","µg/m³"
"PM2.5","2021-07-02","8:00 - 9:00","21","µg/m³"
"PM2.5","2021-07-02","9:00 - 10:00","18","µg/m³"
"PM2.5","2021-07-02","10:00 - 11:00","18","µg/m³"
"PM2.5","2021-07-02","11:00 - 12:00","26","µg/m³"
"PM2.5","2021-07-02","12:00 - 13:00","20","µg/m³"
"PM2.5","2021-07-02","13:00 - 14:00","18","µg/m³"
"PM2.5","2021-07-02","14:00 - 15:00","34","µg/m³"
"PM2.5","2021-07-02","15:00 - 16:00","22","µg/m³"
"PM2.5","2021-07-02","16:00 - 17:00","18","µg/m³"
"PM2.5","2021-07-02","17:00 - 18:00","17","µg/m³"
"PM2.5","2021-07-02","18:00 - 19:00","11","µg/m³"
"PM2.5","2021-07-02","19:00 - 20:00","14","µg/m³"
"PM2.5","2021-07-02","20:00 - 21:00","15","µg/m³"
"PM2.5","2021-07-02","21:00 - 22:00","20","µg/m³"
"PM2.5","2021-07-02","22:00 - 23:00","20","µg/m³"
"PM2.5","2021-07-03","23:00 - 0:00","16","µg/m³"
"PM2.5","2021-07-03","0:00 - 1:00","41","µg/m³"
"PM2.5","2021-07-03","1:00 - 2:00","23","µg/m³"
"PM2.5","2021-07-03","2:00 - 3:00","18","µg/m³"
"PM2.5","2021-07-03","3:00 - 4:00","17","µg/m³"
"PM2.5","2021-07-03","4:00 - 5:00","9","µg/m³"
