"Parámetro","Fecha","Hora","Valor","Unidad"
"SO2","2021-07-28","18:00 - 19:00","0.003","ppm"
"SO2","2021-07-28","19:00 - 20:00","0.003","ppm"
"SO2","2021-07-28","20:00 - 21:00","0.001","ppm"
"SO2","2021-07-28","21:00 - 22:00","0.001","ppm"
"SO2","2021-07-28","22:00 - 23:00","0.001","ppm"
"SO2","2021-07-29","1:00 - 2:00","0.001","ppm"
"SO2","2021-07-29","3:00 - 4:00","0.001","ppm"
"SO2","2021-07-29","4:00 - 5:00","0.001","ppm"
"SO2","2021-07-29","5:00 - 6:00","0.000","ppm"
"SO2","2021-07-29","6:00 - 7:00","0.000","ppm"
"SO2","2021-07-29","7:00 - 8:00","0.000","ppm"
"SO2","2021-07-29","8:00 - 9:00","0.003","ppm"
"SO2","2021-07-29","9:00 - 10:00","0.005","ppm"
"SO2","2021-07-29","10:00 - 11:00","0.001","ppm"
"SO2","2021-07-29","11:00 - 12:00","0.001","ppm"
"SO2","2021-07-29","12:00 - 13:00","0.002","ppm"
"SO2","2021-07-29","13:00 - 14:00","0.002","ppm"
"SO2","2021-07-29","14:00 - 15:00","0.002","ppm"
"SO2","2021-07-29","15:00 - 16:00","0.002","ppm"
"SO2","2021-07-29","16:00 - 17:00","0.001","ppm"
"SO2","2021-07-29","17:00 - 18:00","0.001","ppm"
"SO2","2021-07-29","18:00 - 19:00","0.001","ppm"
"SO2","2021-07-29","19:00 - 20:00","0.001","ppm"
"SO2","2021-07-29","20:00 - 21:00","0.001","ppm"
"SO2","2021-07-29","21:00 - 22:00","0.001","ppm"
"SO2","2021-07-29","22:00 - 23:00","0.000","ppm"
"SO2","2021-07-30","23:00 - 0:00","0.000","ppm"
"SO2","2021-07-30","3:00 - 4:00","0.000","ppm"
"SO2","2021-07-30","4:00 - 5:00","0.001","ppm"
"SO2","2021-07-30","5:00 - 6:00","0.000","ppm"
"SO2","2021-07-30","6:00 - 7:00","0.000","ppm"
"SO2","2021-07-30","7:00 - 8:00","0.000","ppm"
"SO2","2021-07-30","8:00 - 9:00","0.001","ppm"
"SO2","2021-07-30","9:00 - 10:00","0.001","ppm"
"SO2","2021-07-30","10:00 - 11:00","0.001","ppm"
"SO2","2021-07-30","11:00 - 12:00","0.001","ppm"
"SO2","2021-07-30","12:00 - 13:00","0.001","ppm"
"SO2","2021-07-30","13:00 - 14:00","0.001","ppm"
"SO2","2021-07-30","14:00 - 15:00","0.001","ppm"
"SO2","2021-07-30","15:00 - 16:00","0.001","ppm"
"SO2","2021-07-30","16:00 - 17:00","0.001","ppm"
"SO2","2021-07-30","17:00 - 18:00","0.000","ppm"
"SO2","2021-07-30","18:00 - 19:00","0.001","ppm"
"SO2","2021-07-30","19:00 - 20:00","0.001","ppm"
"SO2","2021-07-30","20:00 - 21:00","0.001","ppm"
"SO2","2021-07-30","21:00 - 22:00","0.001","ppm"
"SO2","2021-07-30","22:00 - 23:00","0.001","ppm"
"SO2","2021-07-31","23:00 - 0:00","0.000","ppm"
"SO2","2021-07-31","1:00 - 2:00","0.000","ppm"
"SO2","2021-07-31","3:00 - 4:00","0.095","ppm"
"SO2","2021-07-31","4:00 - 5:00","0.001","ppm"
"SO2","2021-07-31","5:00 - 6:00","0.000","ppm"
"SO2","2021-07-31","6:00 - 7:00","0.001","ppm"
"SO2","2021-07-31","7:00 - 8:00","0.001","ppm"
"SO2","2021-07-31","8:00 - 9:00","0.001","ppm"
"SO2","2021-07-31","9:00 - 10:00","0.006","ppm"
"SO2","2021-07-31","10:00 - 11:00","0.006","ppm"
"SO2","2021-07-31","11:00 - 12:00","0.004","ppm"
