"Parámetro","Fecha","Hora","Valor","Unidad"
"O3","2021-08-22","0:00 - 1:00","0.002","ppm"
"O3","2021-08-22","1:00 - 2:00","0.001","ppm"
"O3","2021-08-22","2:00 - 3:00","0.002","ppm"
"O3","2021-08-22","3:00 - 4:00","0.003","ppm"
"O3","2021-08-22","4:00 - 5:00","0.002","ppm"
"O3","2021-08-22","5:00 - 6:00","0.003","ppm"
"O3","2021-08-22","6:00 - 7:00","0.005","ppm"
"O3","2021-08-22","7:00 - 8:00","0.002","ppm"
"O3","2021-08-22","8:00 - 9:00","0.003","ppm"
"O3","2021-08-22","9:00 - 10:00","0.009","ppm"
"O3","2021-08-22","10:00 - 11:00","0.015","ppm"
"O3","2021-08-22","11:00 - 12:00","0.029","ppm"
"O3","2021-08-22","12:00 - 13:00","0.033","ppm"
"O3","2021-08-22","13:00 - 14:00","0.045","ppm"
"O3","2021-08-22","14:00 - 15:00","0.051","ppm"
"O3","2021-08-22","15:00 - 16:00","0.056","ppm"
"O3","2021-08-22","16:00 - 17:00","0.063","ppm"
"O3","2021-08-22","17:00 - 18:00","0.058","ppm"
"O3","2021-08-22","18:00 - 19:00","0.031","ppm"
"O3","2021-08-22","19:00 - 20:00","0.021","ppm"
"O3","2021-08-22","20:00 - 21:00","0.019","ppm"
"O3","2021-08-22","21:00 - 22:00","0.015","ppm"
"O3","2021-08-22","22:00 - 23:00","0.016","ppm"
"O3","2021-08-23","23:00 - 0:00","0.012","ppm"
"O3","2021-08-23","0:00 - 1:00","0.006","ppm"
"O3","2021-08-23","1:00 - 2:00","0.005","ppm"
"O3","2021-08-23","2:00 - 3:00","0.006","ppm"
"O3","2021-08-23","3:00 - 4:00","0.004","ppm"
"O3","2021-08-23","4:00 - 5:00","0.004","ppm"
"O3","2021-08-23","5:00 - 6:00","0.007","ppm"
"O3","2021-08-23","6:00 - 7:00","0.002","ppm"
"O3","2021-08-23","7:00 - 8:00","0.002","ppm"
"O3","2021-08-23","8:00 - 9:00","0.004","ppm"
"O3","2021-08-23","9:00 - 10:00","0.008","ppm"
"O3","2021-08-23","10:00 - 11:00","0.013","ppm"
"O3","2021-08-23","11:00 - 12:00","0.027","ppm"
"O3","2021-08-23","12:00 - 13:00","0.047","ppm"
"O3","2021-08-23","13:00 - 14:00","0.052","ppm"
"O3","2021-08-23","14:00 - 15:00","0.045","ppm"
"O3","2021-08-23","15:00 - 16:00","0.035","ppm"
"O3","2021-08-23","16:00 - 17:00","0.028","ppm"
"O3","2021-08-23","17:00 - 18:00","0.033","ppm"
"O3","2021-08-23","18:00 - 19:00","0.031","ppm"
"O3","2021-08-23","19:00 - 20:00","0.027","ppm"
"O3","2021-08-23","20:00 - 21:00","0.016","ppm"
"O3","2021-08-23","21:00 - 22:00","0.019","ppm"
"O3","2021-08-23","22:00 - 23:00","0.013","ppm"
"O3","2021-08-24","23:00 - 0:00","0.012","ppm"
"O3","2021-08-24","4:00 - 5:00","0.011","ppm"
"O3","2021-08-24","5:00 - 6:00","0.008","ppm"
"O3","2021-08-24","6:00 - 7:00","0.003","ppm"
"O3","2021-08-24","7:00 - 8:00","0.003","ppm"
"O3","2021-08-24","8:00 - 9:00","0.005","ppm"
"O3","2021-08-24","9:00 - 10:00","0.014","ppm"
"O3","2021-08-24","10:00 - 11:00","0.017","ppm"
"O3","2021-08-24","11:00 - 12:00","0.025","ppm"
"O3","2021-08-24","12:00 - 13:00","0.035","ppm"
"O3","2021-08-24","13:00 - 14:00","0.033","ppm"
"O3","2021-08-24","14:00 - 15:00","0.030","ppm"
"O3","2021-08-24","15:00 - 16:00","0.026","ppm"
"O3","2021-08-24","16:00 - 17:00","0.024","ppm"
"O3","2021-08-24","17:00 - 18:00","0.018","ppm"
"O3","2021-08-24","18:00 - 19:00","0.023","ppm"
"O3","2021-08-24","19:00 - 20:00","0.021","ppm"
"O3","2021-08-24","20:00 - 21:00","0.018","ppm"
"O3","2021-08-24","22:00 - 23:00","0.014","ppm"
"O3","2021-08-25","23:00 - 0:00","0.013","ppm"
"O3","2021-08-25","0:00 - 1:00","0.014","ppm"
"O3","2021-08-25","1:00 - 2:00","0.016","ppm"
"O3","2021-08-25","2:00 - 3:00","0.016","ppm"
"O3","2021-08-25","3:00 - 4:00","0.006","ppm"
"O3","2021-08-25","4:00 - 5:00","0.005","ppm"
"O3","2021-08-25","5:00 - 6:00","0.006","ppm"
"O3","2021-08-25","6:00 - 7:00","0.002","ppm"
"O3","2021-08-25","7:00 - 8:00","0.001","ppm"
"O3","2021-08-25","8:00 - 9:00","0.004","ppm"
