"Parámetro","Fecha","Hora","Valor","Unidad"
"NO2","2021-04-11","20:00 - 21:00","0.015","ppm"
"NO2","2021-04-11","22:00 - 23:00","0.022","ppm"
"NO2","2021-04-12","23:00 - 0:00","0.023","ppm"
"NO2","2021-04-12","0:00 - 1:00","0.030","ppm"
"NO2","2021-04-12","2:00 - 3:00","0.035","ppm"
"NO2","2021-04-12","3:00 - 4:00","0.033","ppm"
"NO2","2021-04-12","4:00 - 5:00","0.035","ppm"
"NO2","2021-04-12","5:00 - 6:00","0.040","ppm"
"NO2","2021-04-12","6:00 - 7:00","0.041","ppm"
"NO2","2021-04-12","7:00 - 8:00","0.045","ppm"
"NO2","2021-04-12","8:00 - 9:00","0.045","ppm"
"NO2","2021-04-12","9:00 - 10:00","0.056","ppm"
"NO2","2021-04-12","10:00 - 11:00","0.051","ppm"
"NO2","2021-04-12","11:00 - 12:00","0.033","ppm"
"NO2","2021-04-12","12:00 - 13:00","0.022","ppm"
"NO2","2021-04-12","13:00 - 14:00","0.015","ppm"
"NO2","2021-04-12","14:00 - 15:00","0.015","ppm"
"NO2","2021-04-12","15:00 - 16:00","0.009","ppm"
"NO2","2021-04-12","16:00 - 17:00","0.017","ppm"
"NO2","2021-04-12","17:00 - 18:00","0.022","ppm"
"NO2","2021-04-12","18:00 - 19:00","0.029","ppm"
"NO2","2021-04-12","19:00 - 20:00","0.021","ppm"
"NO2","2021-04-12","20:00 - 21:00","0.026","ppm"
"NO2","2021-04-12","21:00 - 22:00","0.025","ppm"
"NO2","2021-04-12","22:00 - 23:00","0.030","ppm"
"NO2","2021-04-13","23:00 - 0:00","0.032","ppm"
"NO2","2021-04-13","0:00 - 1:00","0.025","ppm"
"NO2","2021-04-13","1:00 - 2:00","0.021","ppm"
"NO2","2021-04-13","2:00 - 3:00","0.020","ppm"
"NO2","2021-04-13","3:00 - 4:00","0.033","ppm"
"NO2","2021-04-13","4:00 - 5:00","0.033","ppm"
"NO2","2021-04-13","5:00 - 6:00","0.042","ppm"
"NO2","2021-04-13","6:00 - 7:00","0.049","ppm"
"NO2","2021-04-13","7:00 - 8:00","0.051","ppm"
"NO2","2021-04-13","8:00 - 9:00","0.053","ppm"
"NO2","2021-04-13","9:00 - 10:00","0.070","ppm"
"NO2","2021-04-13","10:00 - 11:00","0.075","ppm"
"NO2","2021-04-13","11:00 - 12:00","0.063","ppm"
"NO2","2021-04-13","12:00 - 13:00","0.032","ppm"
"NO2","2021-04-13","13:00 - 14:00","0.013","ppm"
"NO2","2021-04-13","14:00 - 15:00","0.020","ppm"
"NO2","2021-04-13","15:00 - 16:00","0.018","ppm"
"NO2","2021-04-13","16:00 - 17:00","0.017","ppm"
"NO2","2021-04-13","17:00 - 18:00","0.041","ppm"
"NO2","2021-04-13","18:00 - 19:00","0.039","ppm"
"NO2","2021-04-13","19:00 - 20:00","0.029","ppm"
"NO2","2021-04-13","20:00 - 21:00","0.023","ppm"
"NO2","2021-04-13","21:00 - 22:00","0.022","ppm"
"NO2","2021-04-13","22:00 - 23:00","0.017","ppm"
"NO2","2021-04-14","23:00 - 0:00","0.022","ppm"
"NO2","2021-04-14","4:00 - 5:00","0.029","ppm"
"NO2","2021-04-14","5:00 - 6:00","0.037","ppm"
"NO2","2021-04-14","6:00 - 7:00","0.045","ppm"
"NO2","2021-04-14","7:00 - 8:00","0.048","ppm"
"NO2","2021-04-14","8:00 - 9:00","0.062","ppm"
"NO2","2021-04-14","10:00 - 11:00","0.057","ppm"
"NO2","2021-04-14","11:00 - 12:00","0.046","ppm"
"NO2","2021-04-14","12:00 - 13:00","0.028","ppm"
"NO2","2021-04-14","13:00 - 14:00","0.021","ppm"
"NO2","2021-04-14","14:00 - 15:00","0.011","ppm"
"NO2","2021-04-14","15:00 - 16:00","0.012","ppm"
"NO2","2021-04-14","16:00 - 17:00","0.030","ppm"
"NO2","2021-04-14","17:00 - 18:00","0.017","ppm"
"NO2","2021-04-14","18:00 - 19:00","0.030","ppm"
"NO2","2021-04-14","19:00 - 20:00","0.035","ppm"
"NO2","2021-04-14","20:00 - 21:00","0.021","ppm"
"NO2","2021-04-14","21:00 - 22:00","0.025","ppm"
"NO2","2021-04-14","22:00 - 23:00","0.013","ppm"
"NO2","2021-04-15","23:00 - 0:00","0.011","ppm"
"NO2","2021-04-15","0:00 - 1:00","0.009","ppm"
"NO2","2021-04-15","1:00 - 2:00","0.015","ppm"
"NO2","2021-04-15","2:00 - 3:00","0.019","ppm"
"NO2","2021-04-15","3:00 - 4:00","0.016","ppm"
"NO2","2021-04-15","4:00 - 5:00","0.033","ppm"
"NO2","2021-04-15","5:00 - 6:00","0.047","ppm"
"NO2","2021-04-15","6:00 - 7:00","0.046","ppm"
"NO2","2021-04-15","8:00 - 9:00","0.043","ppm"
"NO2","2021-04-15","9:00 - 10:00","0.054","ppm"
"NO2","2021-04-15","10:00 - 11:00","0.061","ppm"
"NO2","2021-04-15","11:00 - 12:00","0.051","ppm"
"NO2","2021-04-15","12:00 - 13:00","0.028","ppm"
"NO2","2021-04-15","13:00 - 14:00","0.023","ppm"
"NO2","2021-04-15","14:00 - 15:00","0.018","ppm"
