"Parámetro","Fecha","Hora","Valor","Unidad"
"NO2","2021-09-18","23:00 - 0:00","0.019","ppm"
"NO2","2021-09-18","0:00 - 1:00","0.013","ppm"
"NO2","2021-09-18","1:00 - 2:00","0.009","ppm"
"NO2","2021-09-18","2:00 - 3:00","0.010","ppm"
"NO2","2021-09-18","3:00 - 4:00","0.009","ppm"
"NO2","2021-09-18","4:00 - 5:00","0.009","ppm"
"NO2","2021-09-18","5:00 - 6:00","0.008","ppm"
"NO2","2021-09-18","6:00 - 7:00","0.014","ppm"
"NO2","2021-09-18","7:00 - 8:00","0.021","ppm"
"NO2","2021-09-18","8:00 - 9:00","0.020","ppm"
"NO2","2021-09-18","9:00 - 10:00","0.012","ppm"
"NO2","2021-09-18","10:00 - 11:00","0.013","ppm"
"NO2","2021-09-18","11:00 - 12:00","0.013","ppm"
"NO2","2021-09-18","12:00 - 13:00","0.014","ppm"
"NO2","2021-09-18","13:00 - 14:00","0.016","ppm"
"NO2","2021-09-18","14:00 - 15:00","0.013","ppm"
"NO2","2021-09-18","15:00 - 16:00","0.024","ppm"
"NO2","2021-09-18","16:00 - 17:00","0.017","ppm"
"NO2","2021-09-18","18:00 - 19:00","0.017","ppm"
"NO2","2021-09-18","19:00 - 20:00","0.018","ppm"
"NO2","2021-09-18","20:00 - 21:00","0.014","ppm"
"NO2","2021-09-18","21:00 - 22:00","0.018","ppm"
"NO2","2021-09-18","22:00 - 23:00","0.017","ppm"
"NO2","2021-09-19","23:00 - 0:00","0.022","ppm"
"NO2","2021-09-19","0:00 - 1:00","0.012","ppm"
"NO2","2021-09-19","1:00 - 2:00","0.012","ppm"
"NO2","2021-09-19","2:00 - 3:00","0.010","ppm"
"NO2","2021-09-19","3:00 - 4:00","0.014","ppm"
"NO2","2021-09-19","4:00 - 5:00","0.005","ppm"
"NO2","2021-09-19","5:00 - 6:00","0.006","ppm"
"NO2","2021-09-19","6:00 - 7:00","0.011","ppm"
"NO2","2021-09-19","7:00 - 8:00","0.016","ppm"
"NO2","2021-09-19","8:00 - 9:00","0.012","ppm"
"NO2","2021-09-19","9:00 - 10:00","0.009","ppm"
"NO2","2021-09-19","10:00 - 11:00","0.014","ppm"
"NO2","2021-09-19","11:00 - 12:00","0.014","ppm"
"NO2","2021-09-19","12:00 - 13:00","0.015","ppm"
"NO2","2021-09-19","13:00 - 14:00","0.015","ppm"
"NO2","2021-09-19","14:00 - 15:00","0.014","ppm"
"NO2","2021-09-19","15:00 - 16:00","0.010","ppm"
"NO2","2021-09-19","16:00 - 17:00","0.009","ppm"
"NO2","2021-09-19","17:00 - 18:00","0.021","ppm"
"NO2","2021-09-19","18:00 - 19:00","0.028","ppm"
"NO2","2021-09-19","19:00 - 20:00","0.015","ppm"
"NO2","2021-09-19","20:00 - 21:00","0.025","ppm"
"NO2","2021-09-19","21:00 - 22:00","0.018","ppm"
"NO2","2021-09-19","22:00 - 23:00","0.017","ppm"
"NO2","2021-09-20","23:00 - 0:00","0.016","ppm"
"NO2","2021-09-20","0:00 - 1:00","0.012","ppm"
"NO2","2021-09-20","1:00 - 2:00","0.013","ppm"
"NO2","2021-09-20","2:00 - 3:00","0.016","ppm"
"NO2","2021-09-20","3:00 - 4:00","0.012","ppm"
"NO2","2021-09-20","4:00 - 5:00","0.011","ppm"
"NO2","2021-09-20","5:00 - 6:00","0.010","ppm"
"NO2","2021-09-20","6:00 - 7:00","0.013","ppm"
"NO2","2021-09-20","7:00 - 8:00","0.013","ppm"
"NO2","2021-09-20","8:00 - 9:00","0.014","ppm"
"NO2","2021-09-20","9:00 - 10:00","0.022","ppm"
"NO2","2021-09-20","10:00 - 11:00","0.026","ppm"
"NO2","2021-09-20","11:00 - 12:00","0.029","ppm"
"NO2","2021-09-20","12:00 - 13:00","0.039","ppm"
"NO2","2021-09-20","13:00 - 14:00","0.037","ppm"
"NO2","2021-09-20","14:00 - 15:00","0.029","ppm"
"NO2","2021-09-20","15:00 - 16:00","0.028","ppm"
"NO2","2021-09-20","16:00 - 17:00","0.033","ppm"
"NO2","2021-09-20","17:00 - 18:00","0.032","ppm"
"NO2","2021-09-20","18:00 - 19:00","0.036","ppm"
"NO2","2021-09-20","19:00 - 20:00","0.045","ppm"
"NO2","2021-09-20","20:00 - 21:00","0.047","ppm"
"NO2","2021-09-20","21:00 - 22:00","0.047","ppm"
"NO2","2021-09-20","22:00 - 23:00","0.036","ppm"
"NO2","2021-09-21","23:00 - 0:00","0.031","ppm"
"NO2","2021-09-21","0:00 - 1:00","0.023","ppm"
"NO2","2021-09-21","1:00 - 2:00","0.016","ppm"
"NO2","2021-09-21","2:00 - 3:00","0.013","ppm"
"NO2","2021-09-21","6:00 - 7:00","0.022","ppm"
"NO2","2021-09-21","7:00 - 8:00","0.018","ppm"
"NO2","2021-09-21","8:00 - 9:00","0.020","ppm"
"NO2","2021-09-21","9:00 - 10:00","0.033","ppm"
"NO2","2021-09-21","10:00 - 11:00","0.031","ppm"
"NO2","2021-09-21","11:00 - 12:00","0.027","ppm"
"NO2","2021-09-21","12:00 - 13:00","0.023","ppm"
"NO2","2021-09-21","13:00 - 14:00","0.022","ppm"
"NO2","2021-09-21","14:00 - 15:00","0.019","ppm"
"NO2","2021-09-21","15:00 - 16:00","0.015","ppm"
"NO2","2021-09-21","16:00 - 17:00","0.012","ppm"
"NO2","2021-09-21","17:00 - 18:00","0.015","ppm"
"NO2","2021-09-21","18:00 - 19:00","0.019","ppm"
"NO2","2021-09-21","19:00 - 20:00","0.026","ppm"
"NO2","2021-09-21","20:00 - 21:00","0.016","ppm"
"NO2","2021-09-21","21:00 - 22:00","0.015","ppm"
"NO2","2021-09-21","22:00 - 23:00","0.011","ppm"
"NO2","2021-09-22","1:00 - 2:00","0.007","ppm"
"NO2","2021-09-22","2:00 - 3:00","0.007","ppm"
"NO2","2021-09-22","3:00 - 4:00","0.007","ppm"
"NO2","2021-09-22","4:00 - 5:00","0.007","ppm"
"NO2","2021-09-22","5:00 - 6:00","0.013","ppm"
"NO2","2021-09-22","6:00 - 7:00","0.023","ppm"
"NO2","2021-09-22","7:00 - 8:00","0.026","ppm"
"NO2","2021-09-22","8:00 - 9:00","0.020","ppm"
"NO2","2021-09-22","9:00 - 10:00","0.019","ppm"
"NO2","2021-09-22","10:00 - 11:00","0.015","ppm"
"NO2","2021-09-22","11:00 - 12:00","0.013","ppm"
"NO2","2021-09-22","12:00 - 13:00","0.012","ppm"
"NO2","2021-09-22","13:00 - 14:00","0.010","ppm"
"NO2","2021-09-22","14:00 - 15:00","0.010","ppm"
"NO2","2021-09-22","15:00 - 16:00","0.011","ppm"
"NO2","2021-09-22","16:00 - 17:00","0.010","ppm"
"NO2","2021-09-22","17:00 - 18:00","0.011","ppm"
"NO2","2021-09-22","18:00 - 19:00","0.014","ppm"
"NO2","2021-09-22","19:00 - 20:00","0.017","ppm"
"NO2","2021-09-22","20:00 - 21:00","0.020","ppm"
"NO2","2021-09-22","21:00 - 22:00","0.011","ppm"
"NO2","2021-09-22","22:00 - 23:00","0.011","ppm"
"NO2","2021-09-23","4:00 - 5:00","0.004","ppm"
"NO2","2021-09-23","5:00 - 6:00","0.008","ppm"
"NO2","2021-09-23","6:00 - 7:00","0.016","ppm"
"NO2","2021-09-23","7:00 - 8:00","0.023","ppm"
"NO2","2021-09-23","8:00 - 9:00","0.026","ppm"
"NO2","2021-09-23","9:00 - 10:00","0.028","ppm"
"NO2","2021-09-23","10:00 - 11:00","0.010","ppm"
"NO2","2021-09-23","11:00 - 12:00","0.017","ppm"
"NO2","2021-09-23","12:00 - 13:00","0.019","ppm"
"NO2","2021-09-23","13:00 - 14:00","0.017","ppm"
"NO2","2021-09-23","14:00 - 15:00","0.015","ppm"
"NO2","2021-09-23","15:00 - 16:00","0.016","ppm"
"NO2","2021-09-23","16:00 - 17:00","0.014","ppm"
"NO2","2021-09-23","17:00 - 18:00","0.019","ppm"
"NO2","2021-09-23","18:00 - 19:00","0.022","ppm"
"NO2","2021-09-23","19:00 - 20:00","0.021","ppm"
"NO2","2021-09-23","20:00 - 21:00","0.020","ppm"
"NO2","2021-09-23","21:00 - 22:00","0.024","ppm"
"NO2","2021-09-23","22:00 - 23:00","0.021","ppm"
"NO2","2021-09-24","23:00 - 0:00","0.013","ppm"
"NO2","2021-09-24","4:00 - 5:00","0.009","ppm"
"NO2","2021-09-24","5:00 - 6:00","0.015","ppm"
"NO2","2021-09-24","6:00 - 7:00","0.020","ppm"
"NO2","2021-09-24","7:00 - 8:00","0.019","ppm"
"NO2","2021-09-24","8:00 - 9:00","0.018","ppm"
"NO2","2021-09-24","9:00 - 10:00","0.021","ppm"
"NO2","2021-09-24","10:00 - 11:00","0.027","ppm"
"NO2","2021-09-24","11:00 - 12:00","0.032","ppm"
"NO2","2021-09-24","12:00 - 13:00","0.019","ppm"
"NO2","2021-09-24","13:00 - 14:00","0.014","ppm"
"NO2","2021-09-24","14:00 - 15:00","0.015","ppm"
"NO2","2021-09-24","15:00 - 16:00","0.012","ppm"
"NO2","2021-09-24","16:00 - 17:00","0.010","ppm"
"NO2","2021-09-24","17:00 - 18:00","0.013","ppm"
"NO2","2021-09-24","18:00 - 19:00","0.013","ppm"
"NO2","2021-09-24","19:00 - 20:00","0.018","ppm"
"NO2","2021-09-24","20:00 - 21:00","0.018","ppm"
"NO2","2021-09-24","21:00 - 22:00","0.030","ppm"
"NO2","2021-09-24","22:00 - 23:00","0.022","ppm"
"NO2","2021-09-25","23:00 - 0:00","0.016","ppm"
"NO2","2021-09-25","0:00 - 1:00","0.014","ppm"
"NO2","2021-09-25","1:00 - 2:00","0.008","ppm"
"NO2","2021-09-25","2:00 - 3:00","0.009","ppm"
"NO2","2021-09-25","6:00 - 7:00","0.018","ppm"
"NO2","2021-09-25","7:00 - 8:00","0.021","ppm"
"NO2","2021-09-25","8:00 - 9:00","0.018","ppm"
"NO2","2021-09-25","9:00 - 10:00","0.012","ppm"
"NO2","2021-09-25","10:00 - 11:00","0.013","ppm"
"NO2","2021-09-25","11:00 - 12:00","0.015","ppm"
"NO2","2021-09-25","12:00 - 13:00","0.020","ppm"
"NO2","2021-09-25","13:00 - 14:00","0.028","ppm"
"NO2","2021-09-25","14:00 - 15:00","0.028","ppm"
"NO2","2021-09-25","15:00 - 16:00","0.025","ppm"
"NO2","2021-09-25","16:00 - 17:00","0.020","ppm"
"NO2","2021-09-25","17:00 - 18:00","0.014","ppm"
"NO2","2021-09-25","18:00 - 19:00","0.011","ppm"
"NO2","2021-09-25","19:00 - 20:00","0.014","ppm"
"NO2","2021-09-25","20:00 - 21:00","0.018","ppm"
"NO2","2021-09-25","21:00 - 22:00","0.010","ppm"
"NO2","2021-09-25","22:00 - 23:00","0.009","ppm"
"NO2","2021-09-26","23:00 - 0:00","0.009","ppm"
"NO2","2021-09-26","0:00 - 1:00","0.011","ppm"
"NO2","2021-09-26","1:00 - 2:00","0.008","ppm"
"NO2","2021-09-26","2:00 - 3:00","0.008","ppm"
"NO2","2021-09-26","3:00 - 4:00","0.007","ppm"
"NO2","2021-09-26","4:00 - 5:00","0.007","ppm"
"NO2","2021-09-26","5:00 - 6:00","0.009","ppm"
"NO2","2021-09-26","6:00 - 7:00","0.012","ppm"
"NO2","2021-09-26","7:00 - 8:00","0.018","ppm"
"NO2","2021-09-26","8:00 - 9:00","0.018","ppm"
"NO2","2021-09-26","9:00 - 10:00","0.015","ppm"
"NO2","2021-09-26","10:00 - 11:00","0.011","ppm"
"NO2","2021-09-26","11:00 - 12:00","0.011","ppm"
"NO2","2021-09-26","12:00 - 13:00","0.016","ppm"
"NO2","2021-09-26","13:00 - 14:00","0.021","ppm"
"NO2","2021-09-26","14:00 - 15:00","0.015","ppm"
"NO2","2021-09-26","15:00 - 16:00","0.012","ppm"
"NO2","2021-09-26","16:00 - 17:00","0.012","ppm"
"NO2","2021-09-26","17:00 - 18:00","0.010","ppm"
"NO2","2021-09-26","18:00 - 19:00","0.014","ppm"
"NO2","2021-09-26","19:00 - 20:00","0.018","ppm"
"NO2","2021-09-26","20:00 - 21:00","0.020","ppm"
"NO2","2021-09-26","21:00 - 22:00","0.024","ppm"
"NO2","2021-09-26","22:00 - 23:00","0.019","ppm"
"NO2","2021-09-27","23:00 - 0:00","0.010","ppm"
"NO2","2021-09-27","0:00 - 1:00","0.011","ppm"
"NO2","2021-09-27","1:00 - 2:00","0.009","ppm"
"NO2","2021-09-27","2:00 - 3:00","0.007","ppm"
"NO2","2021-09-27","3:00 - 4:00","0.005","ppm"
"NO2","2021-09-27","4:00 - 5:00","0.008","ppm"
"NO2","2021-09-27","5:00 - 6:00","0.016","ppm"
"NO2","2021-09-27","6:00 - 7:00","0.017","ppm"
"NO2","2021-09-27","7:00 - 8:00","0.017","ppm"
"NO2","2021-09-27","8:00 - 9:00","0.018","ppm"
"NO2","2021-09-27","9:00 - 10:00","0.028","ppm"
"NO2","2021-09-27","10:00 - 11:00","0.043","ppm"
"NO2","2021-09-27","11:00 - 12:00","0.042","ppm"
"NO2","2021-09-27","12:00 - 13:00","0.039","ppm"
"NO2","2021-09-27","13:00 - 14:00","0.025","ppm"
"NO2","2021-09-27","14:00 - 15:00","0.029","ppm"
"NO2","2021-09-27","15:00 - 16:00","0.032","ppm"
"NO2","2021-09-27","16:00 - 17:00","0.028","ppm"
"NO2","2021-09-27","17:00 - 18:00","0.031","ppm"
"NO2","2021-09-27","18:00 - 19:00","0.046","ppm"
"NO2","2021-09-27","19:00 - 20:00","0.029","ppm"
"NO2","2021-09-27","20:00 - 21:00","0.021","ppm"
"NO2","2021-09-27","21:00 - 22:00","0.014","ppm"
"NO2","2021-09-27","22:00 - 23:00","0.013","ppm"
"NO2","2021-09-28","23:00 - 0:00","0.015","ppm"
"NO2","2021-09-28","0:00 - 1:00","0.013","ppm"
"NO2","2021-09-28","1:00 - 2:00","0.009","ppm"
"NO2","2021-09-28","2:00 - 3:00","0.012","ppm"
"NO2","2021-09-28","3:00 - 4:00","0.013","ppm"
"NO2","2021-09-28","4:00 - 5:00","0.011","ppm"
"NO2","2021-09-28","6:00 - 7:00","0.013","ppm"
"NO2","2021-09-28","7:00 - 8:00","0.016","ppm"
"NO2","2021-09-28","8:00 - 9:00","0.018","ppm"
"NO2","2021-09-28","9:00 - 10:00","0.035","ppm"
