"Parámetro","Fecha","Hora","Valor","Unidad"
"PM10","2021-04-13","21:00 - 22:00","37","µg/m³"
"PM10","2021-04-13","22:00 - 23:00","31","µg/m³"
"PM10","2021-04-14","23:00 - 0:00","29","µg/m³"
"PM10","2021-04-14","0:00 - 1:00","24","µg/m³"
"PM10","2021-04-14","1:00 - 2:00","24","µg/m³"
"PM10","2021-04-14","2:00 - 3:00","27","µg/m³"
"PM10","2021-04-14","3:00 - 4:00","35","µg/m³"
"PM10","2021-04-14","4:00 - 5:00","48","µg/m³"
"PM10","2021-04-14","5:00 - 6:00","47","µg/m³"
"PM10","2021-04-14","6:00 - 7:00","48","µg/m³"
"PM10","2021-04-14","7:00 - 8:00","62","µg/m³"
"PM10","2021-04-14","8:00 - 9:00","70","µg/m³"
"PM10","2021-04-14","10:00 - 11:00","80","µg/m³"
"PM10","2021-04-14","11:00 - 12:00","86","µg/m³"
"PM10","2021-04-14","12:00 - 13:00","72","µg/m³"
"PM10","2021-04-14","13:00 - 14:00","66","µg/m³"
"PM10","2021-04-14","14:00 - 15:00","68","µg/m³"
"PM10","2021-04-14","15:00 - 16:00","43","µg/m³"
"PM10","2021-04-14","16:00 - 17:00","47","µg/m³"
"PM10","2021-04-14","17:00 - 18:00","51","µg/m³"
"PM10","2021-04-14","18:00 - 19:00","39","µg/m³"
"PM10","2021-04-14","19:00 - 20:00","29","µg/m³"
"PM10","2021-04-14","20:00 - 21:00","40","µg/m³"
"PM10","2021-04-14","21:00 - 22:00","39","µg/m³"
"PM10","2021-04-14","22:00 - 23:00","28","µg/m³"
"PM10","2021-04-15","23:00 - 0:00","43","µg/m³"
"PM10","2021-04-15","0:00 - 1:00","21","µg/m³"
"PM10","2021-04-15","1:00 - 2:00","15","µg/m³"
"PM10","2021-04-15","2:00 - 3:00","23","µg/m³"
"PM10","2021-04-15","3:00 - 4:00","27","µg/m³"
"PM10","2021-04-15","4:00 - 5:00","22","µg/m³"
"PM10","2021-04-15","5:00 - 6:00","31","µg/m³"
"PM10","2021-04-15","6:00 - 7:00","39","µg/m³"
"PM10","2021-04-15","8:00 - 9:00","59","µg/m³"
